url_length,path_length,ip_present,number_of_digits,number_of_parameters,number_of_fragments,is_url_encoded,number_encoded_char,host_length,number_of_periods,has_client,has_admin,has_server,has_login,number_of_dashes,have_at_sign,is_tiny_url,number_of_spaces,number_of_zeros,number_of_uppercase,number_of_lowercase,number_of_double_slashes,target
41,1,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,36,1,1
82,55,0,12,0,0,0,0,20,3,0,0,0,0,0,0,0,0,1,8,54,1,1
35,15,0,2,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,25,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
64,21,0,2,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,4,48,1,1
73,21,0,3,0,0,0,0,45,5,0,0,0,0,0,0,0,0,0,6,54,1,1
69,21,0,2,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,6,51,1,1
79,39,0,1,0,0,0,0,32,3,0,0,0,0,2,0,0,0,1,17,51,1,1
62,21,0,2,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,6,44,1,1
63,21,0,2,0,0,0,0,35,5,0,0,0,0,0,0,0,0,0,4,47,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
39,1,0,0,0,0,0,0,30,2,0,0,0,0,1,0,0,0,0,0,32,1,1
36,13,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,30,1,1
49,25,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,41,1,1
73,21,0,2,0,0,0,0,45,5,0,0,0,0,0,0,0,0,0,6,55,1,1
41,1,0,5,0,0,0,0,32,2,0,0,0,0,1,0,0,0,1,0,29,1,1
97,8,0,2,1,0,0,0,11,5,0,0,0,1,0,0,1,0,0,0,71,2,1
47,23,0,0,0,0,0,0,17,2,0,0,0,1,0,0,0,0,0,0,39,1,1
197,23,0,3,3,0,0,0,32,3,0,0,0,0,2,0,0,0,0,0,166,1,1
81,21,0,4,0,0,0,0,53,5,0,0,0,0,0,0,0,0,0,6,61,1,1
65,21,0,2,0,0,0,0,37,5,0,0,0,0,0,0,0,0,0,6,47,1,1
59,30,0,0,0,0,0,0,21,4,0,1,0,0,0,0,0,0,0,5,42,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,6,53,1,1
84,21,0,2,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,4,68,1,1
94,32,0,12,1,0,0,0,18,4,0,1,0,1,0,0,1,0,0,2,64,1,1
77,21,0,2,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,4,61,1,1
30,1,0,4,0,0,0,0,22,2,0,0,0,0,0,0,0,0,2,0,20,1,1
62,33,0,30,0,0,0,0,22,2,0,0,0,0,0,0,0,0,2,0,24,1,1
40,20,0,1,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,32,1,1
65,21,0,9,0,0,0,0,37,5,0,0,0,0,0,0,0,0,2,4,42,1,1
67,21,0,2,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,4,51,1,1
59,22,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,2,47,1,1
99,4,0,8,1,0,1,1,23,3,0,0,0,0,0,0,1,0,1,15,65,1,1
65,21,0,2,0,0,0,0,37,5,0,0,0,0,0,0,0,0,0,6,47,1,1
84,21,0,4,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,4,66,1,1
86,21,0,2,0,0,0,0,58,6,0,0,0,0,0,0,0,0,0,4,69,1,1
79,21,0,2,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,4,63,1,1
65,20,0,9,1,0,0,0,23,2,0,0,0,0,0,0,0,0,1,0,47,1,1
100,9,0,16,3,0,0,0,6,6,0,0,0,0,0,1,0,0,3,3,56,2,1
69,21,0,2,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,6,51,1,1
40,20,0,2,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,31,1,1
80,21,0,2,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,4,64,1,1
41,18,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,33,1,1
165,26,0,2,5,0,0,0,9,5,0,0,0,0,0,0,0,0,1,3,133,1,1
84,21,0,2,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,4,68,1,1
45,18,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,36,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,6,54,1,1
89,21,0,2,0,0,0,0,61,6,0,0,0,0,0,0,0,0,0,4,72,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,4,55,1,1
61,27,0,19,0,0,0,0,26,2,0,0,0,0,2,0,0,0,2,0,33,1,1
33,0,0,0,0,0,0,0,26,2,0,0,0,0,2,0,0,0,0,0,26,1,1
67,21,0,2,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,6,49,1,1
80,57,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,73,1,1
68,21,0,2,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,4,52,1,1
36,17,0,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,5,25,1,1
84,21,0,2,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,4,68,1,1
68,21,0,2,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,4,52,1,1
55,1,0,8,0,0,0,0,46,2,0,0,0,0,4,0,0,0,3,0,37,1,1
139,34,0,37,3,0,0,0,16,4,0,0,0,0,0,0,0,0,3,1,82,1,1
70,21,0,2,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,4,54,1,1
63,21,0,2,0,0,0,0,35,5,0,0,0,0,0,0,0,0,0,4,47,1,1
62,21,0,3,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,4,45,1,1
23,4,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,17,1,1
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,1
69,21,0,2,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,4,53,1,1
99,29,0,6,2,0,0,0,12,2,0,0,0,1,0,0,0,0,0,11,68,1,1
123,53,0,23,0,0,0,0,63,5,0,0,0,0,3,0,1,0,3,1,82,1,1
90,70,0,22,0,0,0,0,13,4,0,0,0,1,0,0,0,0,1,0,57,1,1
69,21,0,2,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,6,51,1,1
36,1,0,10,0,0,0,0,28,2,0,0,0,0,0,0,0,0,1,0,20,1,1
99,76,0,9,0,0,0,0,15,2,0,0,0,0,0,0,0,0,1,19,58,1,1
90,21,0,2,0,0,0,0,62,5,0,0,0,0,0,0,0,0,0,4,74,1,1
56,29,0,10,0,0,0,0,20,2,0,0,0,0,0,0,0,0,1,0,37,1,1
66,21,0,9,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,6,41,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
134,114,0,13,0,0,0,0,12,3,1,0,0,0,0,0,0,0,1,0,101,1,1
81,60,0,20,0,0,0,0,14,2,0,0,0,0,0,0,0,0,4,0,48,1,1
105,74,0,4,0,0,0,0,24,5,0,0,0,0,0,0,0,0,1,1,85,1,1
67,21,0,2,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,4,51,1,1
38,1,0,2,0,0,0,0,30,1,0,0,0,0,2,0,0,0,0,0,29,1,1
28,11,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,23,1,1
41,1,0,2,0,0,0,0,32,2,0,0,0,0,0,0,0,0,0,0,33,1,1
86,21,0,2,0,0,0,0,58,6,0,0,0,0,0,0,0,0,0,4,69,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,6,53,1,1
51,14,0,4,0,0,0,0,30,2,0,0,0,0,2,0,0,0,1,0,39,1,1
84,21,0,2,0,0,0,0,56,6,0,0,0,0,0,0,0,0,0,4,67,1,1
141,20,0,1,4,0,0,0,35,9,0,0,0,1,1,0,1,0,1,0,108,1,1
62,20,0,0,1,0,0,0,27,6,0,0,0,1,0,0,0,0,0,0,48,1,1
62,21,0,2,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,4,46,1,1
81,30,0,4,0,0,0,0,44,7,0,0,0,0,1,0,0,0,0,0,63,1,1
66,49,0,29,0,0,0,0,10,2,0,0,0,0,0,0,0,0,1,0,23,1,1
86,21,0,2,0,0,0,0,58,6,0,0,0,0,0,0,0,0,0,4,69,1,1
75,21,0,2,0,0,0,0,47,5,0,0,0,0,0,0,0,0,0,4,59,1,1
56,21,0,2,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,6,38,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,4,56,1,1
67,21,0,2,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,6,49,1,1
75,53,0,21,0,0,0,0,15,1,0,0,0,0,0,0,0,0,1,1,44,1,1
67,21,0,2,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,4,51,1,1
80,54,0,21,0,0,0,0,19,2,0,0,0,0,0,0,0,0,2,1,47,1,1
41,17,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,33,1,1
114,8,0,6,2,0,0,0,16,6,0,0,0,1,0,0,0,0,0,0,78,3,1
65,21,0,9,0,0,0,0,37,5,0,0,0,0,0,0,0,0,0,6,40,1,1
84,21,0,2,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,4,68,1,1
58,21,0,2,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,6,40,1,1
50,30,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,41,1,1
87,4,0,2,2,0,0,0,11,6,0,0,0,1,0,0,0,0,0,0,62,1,1
69,45,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,58,1,1
39,8,0,1,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,29,1,1
64,21,0,4,0,0,0,0,36,5,0,0,0,0,0,0,0,0,1,4,46,1,1
54,31,0,5,0,0,0,0,15,2,0,0,0,0,0,0,0,0,1,0,39,1,1
60,14,0,0,1,0,0,0,17,3,0,0,0,0,0,1,0,0,0,0,49,1,1
42,24,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,7,27,1,1
89,21,0,2,0,0,0,0,61,6,0,0,0,0,0,0,0,0,0,4,72,1,1
77,21,0,2,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,6,59,1,1
68,21,0,2,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,4,52,1,1
68,21,0,3,0,0,0,0,40,5,0,0,0,0,0,0,0,0,1,6,49,1,1
70,21,0,2,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,6,52,1,1
32,14,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,26,1,1
75,21,0,2,0,0,0,0,47,5,0,0,0,0,0,0,0,0,0,6,57,1,1
79,21,0,2,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,4,63,1,1
74,21,0,2,0,0,0,0,46,5,0,0,0,0,0,0,1,0,0,4,58,1,1
50,26,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,41,1,1
74,21,0,5,0,0,0,0,46,5,0,0,0,0,0,0,0,0,0,4,55,1,1
40,20,0,1,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,32,1,1
29,3,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,23,1,1
91,21,0,2,0,0,0,0,63,6,0,0,0,0,0,0,0,0,0,4,74,1,1
80,21,0,3,0,0,0,0,52,5,0,0,0,0,0,0,0,0,1,4,63,1,1
127,92,0,9,0,0,0,0,28,4,1,0,0,0,0,0,0,0,2,0,104,1,1
41,15,0,0,0,0,0,0,19,3,0,0,0,1,1,0,0,0,0,0,32,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
40,20,0,3,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,30,1,1
53,28,0,0,0,0,0,0,18,3,0,0,0,0,1,0,0,0,0,0,43,1,1
74,21,0,2,0,0,0,0,46,5,0,0,0,0,0,0,0,0,0,6,56,1,1
48,5,0,11,1,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,28,1,1
109,91,0,24,0,0,0,0,11,4,0,0,0,1,1,0,0,0,4,0,69,1,1
45,24,0,2,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,36,1,1
73,21,0,2,0,0,0,0,45,5,0,0,0,0,0,0,0,0,0,6,55,1,1
70,21,0,2,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,6,52,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
92,59,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,78,1,1
97,30,0,19,1,1,0,0,28,3,0,0,0,1,1,0,0,0,2,0,65,1,1
84,21,0,2,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,4,68,1,1
51,34,0,21,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,11,13,1,1
62,21,0,2,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,4,46,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,4,55,1,1
86,21,0,2,0,0,0,0,58,6,0,0,0,0,0,0,0,0,0,4,69,1,1
86,21,0,3,0,0,0,0,58,5,0,0,0,0,0,0,0,0,0,4,69,1,1
44,12,0,0,0,0,0,0,25,2,0,0,0,1,0,0,0,0,0,0,36,1,1
66,21,0,3,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,4,49,1,1
64,21,0,2,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,6,46,1,1
79,21,0,2,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,4,63,1,1
75,21,0,4,0,0,0,0,47,5,0,0,0,0,0,0,0,0,0,4,57,1,1
85,21,0,2,0,0,0,0,57,5,0,0,0,0,0,0,0,0,0,4,69,1,1
92,45,0,24,3,0,0,0,9,2,0,0,0,0,0,0,0,0,4,7,44,1,1
34,1,0,0,0,0,0,0,26,2,0,0,0,0,1,0,0,0,0,0,27,1,1
38,1,0,6,0,0,0,0,29,2,0,0,0,0,0,0,1,0,0,0,26,1,1
63,21,0,2,0,0,0,0,35,5,0,0,0,0,0,0,1,0,0,4,47,1,1
92,21,0,2,0,0,0,0,64,6,0,0,0,0,0,0,0,0,0,4,75,1,1
22,1,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,17,1,1
66,21,0,2,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,6,48,1,1
80,21,0,2,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,4,64,1,1
70,21,0,3,0,0,0,0,42,5,0,0,0,0,0,0,0,0,1,4,53,1,1
59,21,0,2,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,4,43,1,1
84,21,0,2,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,6,66,1,1
94,21,0,2,0,0,0,0,66,6,0,0,0,0,0,0,0,0,0,4,77,1,1
64,38,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,54,1,1
89,21,0,2,0,0,0,0,61,6,0,0,0,0,0,0,0,0,0,4,72,1,1
50,1,0,0,0,0,0,0,41,2,0,0,0,0,3,0,1,0,0,0,41,1,1
79,21,0,2,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,4,63,1,1
86,21,0,2,0,0,0,0,58,5,0,0,0,0,0,0,0,0,0,4,70,1,1
117,18,0,2,2,0,0,0,13,7,0,0,0,1,0,0,0,0,0,0,85,3,1
163,24,0,62,0,0,0,0,132,6,0,0,0,1,6,0,0,0,2,0,82,1,1
40,1,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,0,0,0,33,1,1
45,20,0,3,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,7,27,1,1
75,21,0,4,0,0,0,0,47,5,0,0,0,0,0,0,0,0,0,4,57,1,1
72,21,0,6,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,4,52,1,1
77,43,0,21,0,0,0,0,26,4,0,0,0,0,1,0,0,0,1,0,41,1,1
76,21,0,2,0,0,0,0,48,5,0,0,0,0,0,0,0,0,0,4,60,1,1
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
99,25,0,6,1,0,0,0,23,2,0,0,0,0,0,0,0,0,2,19,65,1,1
63,45,0,23,0,0,0,0,10,1,0,0,0,0,0,0,0,0,2,0,33,1,1
89,21,0,2,0,0,0,0,61,6,0,0,0,0,0,0,0,0,0,4,72,1,1
63,21,0,3,0,0,0,0,35,5,0,0,0,0,0,0,0,0,0,4,46,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,4,55,1,1
69,21,0,2,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,4,53,1,1
42,1,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,0,0,0,34,1,1
78,58,0,1,0,0,0,0,13,3,0,1,0,1,0,0,0,0,0,2,61,1,1
84,21,0,2,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,4,68,1,1
121,48,0,22,0,0,0,0,66,3,0,0,0,0,4,0,1,0,3,1,82,1,1
63,11,0,10,0,0,0,0,45,7,0,0,0,1,0,0,0,0,0,0,40,1,1
89,21,0,2,0,0,0,0,61,6,0,0,0,0,0,0,0,0,0,4,72,1,1
64,21,0,0,0,0,0,0,36,2,0,0,0,0,1,0,0,0,0,3,52,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
28,1,0,3,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,19,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,6,53,1,1
90,21,0,2,0,0,0,0,62,5,0,0,0,0,0,0,0,0,0,4,74,1,1
62,21,0,2,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,4,46,1,1
48,16,0,0,0,0,0,0,25,3,0,0,0,0,1,0,0,0,0,0,39,1,1
66,21,0,2,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,4,50,1,1
85,21,0,2,0,0,0,0,57,5,0,0,0,0,0,0,0,0,0,4,69,1,1
77,21,0,14,0,0,0,0,49,5,0,0,0,0,0,0,0,0,1,4,49,1,1
24,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,20,1,1
34,1,0,3,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,23,1,1
35,1,0,0,0,0,0,0,26,2,0,0,0,0,1,0,0,0,0,0,28,1,1
250,44,0,37,3,1,1,1,76,6,0,0,0,0,8,1,0,0,9,39,142,1,1
84,21,0,4,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,4,66,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
26,0,0,2,0,0,0,0,19,3,0,0,0,0,0,0,0,0,1,0,18,1,1
48,1,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,42,1,1
57,33,0,5,1,0,0,0,7,1,0,0,0,0,0,0,0,0,2,14,29,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,4,55,1,1
90,21,0,2,0,0,0,0,62,5,0,0,0,0,0,0,0,0,0,4,74,1,1
28,6,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,23,1,1
69,21,0,5,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,6,48,1,1
84,21,0,2,0,0,0,0,56,6,0,0,0,0,0,0,0,0,0,4,67,1,1
40,20,0,2,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,31,1,1
38,17,0,1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,31,1,1
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,1
46,1,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,38,1,1
78,21,0,2,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,4,62,1,1
56,21,0,2,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,4,40,1,1
44,19,0,3,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,34,1,1
70,41,0,15,0,0,0,0,21,1,0,0,0,0,0,0,0,0,2,0,42,1,1
41,18,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,33,1,1
65,21,0,2,0,0,0,0,37,5,0,0,0,0,0,0,0,0,0,6,47,1,1
40,20,0,2,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,31,1,1
27,1,0,0,0,0,0,0,18,2,0,0,0,0,1,0,0,0,0,0,20,1,1
36,1,0,4,0,0,0,0,27,3,0,0,0,0,2,0,0,0,0,0,23,1,1
30,9,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,24,1,1
83,1,0,1,2,0,0,0,23,4,0,0,0,0,1,1,0,0,0,0,66,1,1
67,21,0,2,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,4,51,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,6,53,1,1
76,21,0,2,0,0,0,0,48,5,0,0,0,0,0,0,0,0,0,4,60,1,1
70,21,0,2,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,6,52,1,1
21,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,16,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
75,21,0,2,0,0,0,0,47,5,0,0,0,0,0,0,0,0,0,4,59,1,1
60,28,0,0,0,0,0,0,25,3,0,0,0,1,0,0,0,0,0,5,46,1,1
75,21,0,2,0,0,0,0,47,5,0,0,0,0,0,0,0,0,0,4,59,1,1
37,15,0,1,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,28,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,4,56,1,1
35,3,0,2,0,0,0,0,24,2,0,0,0,0,1,0,0,0,0,0,25,1,1
35,1,0,5,0,0,0,0,27,2,0,0,0,0,0,0,0,0,2,0,24,1,1
66,36,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,57,1,1
63,35,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,50,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
262,18,0,34,2,0,0,0,20,2,0,0,0,0,0,0,0,0,3,0,215,1,1
72,21,0,2,0,0,0,0,44,6,0,0,0,0,0,0,0,0,0,4,55,1,1
38,1,0,3,0,0,0,0,30,2,0,0,0,0,0,0,0,0,3,0,29,1,1
84,21,0,2,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,4,68,1,1
48,21,0,5,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,36,1,1
75,21,0,2,0,0,0,0,47,5,0,0,0,0,0,0,0,0,0,6,57,1,1
61,21,0,2,0,0,0,0,33,5,0,0,0,0,0,0,0,0,0,4,45,1,1
37,18,0,0,0,0,0,0,12,1,0,0,0,1,0,0,0,0,0,1,28,1,1
80,21,0,2,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,4,64,1,1
68,21,0,2,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,6,50,1,1
76,21,0,2,0,0,0,0,48,5,0,0,0,0,0,0,0,0,0,4,60,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
100,8,0,2,2,0,0,0,13,6,0,0,0,1,0,0,0,0,0,0,72,2,1
66,21,0,2,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,4,50,1,1
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,1
94,4,0,1,2,0,0,0,12,5,0,0,0,1,0,0,0,0,0,0,68,1,1
41,12,0,1,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,32,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,6,54,1,1
45,1,0,8,1,0,0,0,22,5,0,0,0,0,1,0,0,0,2,0,25,1,1
42,17,0,1,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,34,1,1
66,21,0,2,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,6,48,1,1
38,7,0,0,1,0,0,0,13,1,0,0,0,0,1,0,0,0,0,6,24,1,1
76,21,0,4,0,0,0,0,48,5,0,0,0,0,0,0,0,0,0,4,58,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,4,56,1,1
46,20,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,36,1,1
205,19,0,79,2,0,0,0,26,3,0,0,0,1,0,0,1,0,12,1,111,1,1
60,33,0,6,0,0,1,3,20,3,0,0,0,0,0,0,0,3,3,2,40,1,1
93,21,0,2,0,0,0,0,65,6,0,0,0,0,0,0,0,0,0,4,76,1,1
87,21,0,2,0,0,0,0,59,5,0,0,0,0,0,0,0,0,0,4,71,1,1
92,21,0,2,0,0,0,0,64,6,0,0,0,0,0,0,0,0,0,4,75,1,1
67,21,0,2,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,4,51,1,1
38,1,0,6,0,0,0,0,29,2,0,0,0,0,1,0,0,0,1,0,25,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
79,21,0,2,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,4,63,1,1
39,1,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,33,1,1
68,21,0,2,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,4,52,1,1
35,13,0,0,0,0,0,0,15,2,0,0,0,1,0,0,0,0,0,0,28,1,1
97,54,0,17,0,0,0,0,35,2,0,0,0,0,0,0,0,0,4,8,61,1,1
57,36,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,5,40,1,1
105,17,0,3,0,0,0,0,81,4,0,0,0,1,7,0,0,0,0,1,85,1,1
28,3,0,0,0,0,0,0,17,1,0,0,0,0,0,0,1,0,0,0,23,1,1
94,21,0,2,0,0,0,0,66,6,0,0,0,0,0,0,0,0,0,4,77,1,1
84,21,0,2,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,4,68,1,1
63,17,0,13,1,0,0,0,25,2,0,0,0,1,0,0,0,0,3,0,41,1,1
109,45,0,21,0,0,0,0,57,3,0,0,0,0,4,0,0,0,0,1,72,1,1
69,21,0,9,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,6,44,1,1
201,120,0,16,0,0,0,0,74,11,0,0,0,0,2,0,0,0,3,46,119,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
40,20,0,2,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,31,1,1
64,21,0,2,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,6,46,1,1
79,21,0,2,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,4,63,1,1
